stop_id,stop_name,type,location,in_lines,identifier,stop_description
19671287,Weddingplatz,autobus,"52.54113612364086, 13.368501029385115","['A72', 'A90', 'A70', 'A83']",,
19671288,Weinmeisterhornweg,autobus,"52.511043998847086, 13.171645488962428",['A13'],,
19671289,Weinmeisterhornweg Ecke Gatowerstr.,autobus,"52.509255097458066, 13.18030527768841",['A34'],,
19671290,Weinmeisterhornweg Ecke Gatowerstr.,autobus,"52.509262939441044, 13.180337401840518",['A35'],,
19671291,Weitlingstr.,omnibus,"52.500986592433065, 13.492951866603294",['O30'],,
19671292,Weitlingstr. Ecke Rummelsburgerstr.,autobus,"52.50094510588374, 13.493022934892716",['A43/R'],,
19671293,"Weißensee, Bernkastelerstr.",tram,"52.557033683601794, 13.466915482720005",['73'],,
19671294,"Weißensee, Nüßlerstr.",autobus,"52.56398537909407, 13.469733771213992",['A56'],,
19671295,"Weißensee, Pasedagplatz",tram,"52.5594027,13.4609594",['72'],Q65954665,
19671296,"Weißensee, Schwarzelfenweg",autobus,"52.56729838338304, 13.46535452978551",['A45'],,
19671297,Weißenseerweg,omnibus,"52.53305919668049, 13.476252837088406",['O37'],,
19671298,Weißenseerweg,tram,"52.532258,13.476705","['63', '64']",Q65942700,
19671299,Wendenschloß,tram,"52.4169658,13.5885926","['83E', '85']",Q66363928,
19671300,Wendenschloß Ecke Ekhofstr.,tram,"52.41633000736971, 13.589690772826726",['83'],,
19671301,Wendenschloßstr. Ecke Müggelheimerstr.,autobus,"52.44260945038952, 13.582258586234335",['A27'],,
19671302,Wernerwerk,autobus,"52.535626996027915, 13.275370882199947",['A99'],,
19671303,Wernerwerk,s-bahn,"52.534863,13.27599",['KBS 100b'],Q96077001,
19671304,Westend,s-bahn,"52.5181,13.2844",['KBS 100'],Q323214,
19671305,Westerwaldstr. Ecke Falkenseerchaussee,autobus,"52.54879481226057, 13.178135736733907",['A99'],,
19671306,Westkreuz,s-bahn,"52.5011,13.2839","['KBS 100g', 'KBS 100h', 'KBS 100']",Q678125,
19671307,Westpfahlweg,u-bahn,"52.446,13.386",['6'],Q554481,
19671308,Wiebestr.,autobus,"52.53119512537686, 13.319063771537584",['A24'],,
19671309,Wiebestr. Ecke Kaiserin-Augusta-Allee,autobus,"52.52580214309624, 13.317979171208343",['A72'],,
19671310,Wiebestr. Ecke Sickingenstr.,autobus,"52.531206244278636, 13.319042720661853",['A70'],,
19671311,Wiener Brücke,tram,"52.49588477409083, 13.43650068505988","['95', '87']",,
19671312,Wiesbadenerstr.,autobus,"52.47164544021605, 13.319516803491332",['A16'],,
19671313,Wiesenbaude,autobus,"52.430495242672045, 13.31180861060395","['A84', 'A11', 'A53']",,
19671314,"Wießensee, Pasedagplatz",tram,"52.5594027,13.4609594",['74'],,
19671315,Wigandstalerstr. Ecke Gustav-Adolfstr.,autobus,"52.557841348022755, 13.444316939868218",['A56'],,
19671316,Wildau,s-bahn,"52.32,13.634",['KBS 103'],Q8000974,
19671317,Wilhelminenhofstr.,tram,"52.460837970970566, 13.521054382869073","['69', '69E']",,
19671318,Wilhelminenhofstr. Ecke Edisonstr.,tram,"52.4619496,13.5139049","['82', '87']",Q65951882,
19671319,Wilhelmshagen,s-bahn,"52.4386,13.7222",['KBS 102'],Q800494,
19671320,Wilhelmsruh,s-bahn,"52.5814,13.3631",['KBS 100e'],Q800495,
19671321,"Wilhelmsruh, Kopenhagenerstr.",autobus,"52.58389050748314, 13.365472850300666",['A71'],,
19671322,"Wilhelmsruh, Schillerstr.",autobus,"52.58796525493634, 13.368781651322008",['A45'],,
19671323,"Wilhelmsruherdamm, Sektorengrenze",autobus,"52.597333910146176, 13.367849330574769",['A21'],,
19671324,Wilhelmstr. Ecke Heerstr.,autobus,"52.5166499895302, 13.179036925143604","['A97', 'A94']",,
19671325,Wilhelmstr. Ecke Klosterstr.,autobus,"52.529169448159244, 13.195652659919547",['A97'],,
19671326,Wilhelmstr. Ecke Pichelsdorferstr.,autobus,"52.527959605404874, 13.195282802302891",['A34'],,
19671327,Wilmerdorferstr. Ecke Otto-Suhr-Allee,autobus,"52.51810711853888, 13.304453200013214",['S1'],,
19671328,Wilmersdorf,s-bahn,"52.477658333333,13.328525","['KBS 100k', 'KBS 100']",Q464094,
19671329,Wilmersdorferstr. Ecke Kurfürstendamm,autobus,"52.50002844680595, 13.307125123915897","['A29', 'A69', 'A19']",,
19671330,Wilmersdorferstr. Ecke Kantstr.,autobus,"52.50669449513379, 13.306675440959262","['S4', 'A94']",,
19671331,Wilmersdorferstr. Ecke Otto-Suhr-Allee,autobus,"52.51811241460663, 13.304434824223463",['A87'],,
19671332,Wilsnackerstr. Ecke Turmstr.,autobus,"52.52642382690729, 13.351705419616707",['A16'],,
19671333,Winifriedstr. Ecke Berlinerstr.,autobus,"52.43752068807449, 13.26944465829263",['S3'],,
19671334,Winifriedstr. Ecke Clayallee,autobus,"52.439229231714734, 13.262871381887154",['A3'],,
19671335,Wirmerzeile,autobus,"52.53678747062152, 13.30272884162477",['A88'],,
19671336,Wismarerstr. Ecke Lindenstr.,autobus,"52.41787520476881, 13.305204497252257",['A1'],,
19671337,Wittenau,autobus,"52.596084138285406, 13.332857679505645",['A62'],,
19671338,Wittenau (Kremmener Bahn),s-bahn,"52.597013,13.334329",['KBS 100c'],Q111264319,
19671339,Wittenau (Nordbahn),s-bahn,"52.597013,13.334329",['KBS 100e'],Q111264319,
19671340,Wittenbergplatz,autobus,"52.50188939146253, 13.342697883756577","['A73', 'A19', 'A29', 'A85', 'A60']",,
19671341,Wittenbergplatz,u-bahn,"52.501944444444,13.343055555556","['1', '3', '2']",Q692727,
19671342,Witzleben,s-bahn,"52.5078,13.2836",['KBS 100'],Q321266,
19671343,Wolfmarsteig,autobus,"52.41268952057738, 13.536602630335091",['A23'],,
19671344,Wollankstr.,s-bahn,"52.5651525,13.3923627","['KBS 100c', 'KBS 100e']",Q800515,
19671345,"Woltersdorf, Krankenhaus",tram,"52.447268599163, 13.76152918513502",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],,
19671346,Woltersdorfer Schleuse,tram,"52.443313315690396, 13.763955523989587",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],,
19671347,Wröhmannerpark,autobus,"52.54211043974185, 13.205928603238073",['A55'],,
19671348,Wröhmännerpark,autobus,"52.542156165442016, 13.205986084364643","['A97', 'A56', 'S1', 'A34', 'A54']",,
19671349,Wuhlheide,s-bahn,"52.4689,13.5533",['KBS 102'],Q800514,
19671350,Wutzkyallee Eckestr. 484,autobus,"52.425781944028, 13.47393225195155",['A67'],,
19671351,Würzburgerstr. Ecke Alt-Lichtenrade,autobus,"52.387484995880726, 13.409762963448852",['A82'],,
19671352,Yorckstr.,s-bahn,"52.491777777778,13.372141666667","['KBS 100c', 'KBS 100d']",Q21776729,
19671353,Yorckstr. Ecke Großbeerenstr.,autobus,"52.49371348390495, 13.383502210451628",['A28'],,
19671354,Zappoter/Oeynhauserstr.,autobus,"52.47331132628728, 13.298669291589876",['A60'],,
19671355,Zehlendorf,s-bahn,"52.4309,13.2584","['KBS 100f', 'KBS 100e']",Q737962,
19671356,Zeltingerplatz,autobus,"52.633501673257435, 13.290447049862035","['A12', 'A15']",,
19671357,Zentralflughafen,autobus,"52.390577379800106, 13.515594573201453",['A36'],,
19671358,Zentralflughafen Berlin-Schönefeld,s-bahn,"52.3914,13.5128","['KBS 103a', 'KBS 106a']",Q661069,
19671359,Zentralschule,autobus,"52.43465069286089, 13.703692212644038",['A22'],,
19671360,Zentralviehhof,s-bahn,"52.5238,13.4644","['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']",Q800512,
19671361,Zepernick (b Bernau),s-bahn,"52.6598,13.5342",['KBS 106'],Q801657,
19671362,Zeuthen,s-bahn,"52.3486,13.6274","['KBS 103', 'KBS 105']",Q8069824,
19671363,Ziekowstr. Ecke Gorkistr.,autobus,"52.59058635821372, 13.292106368112313",['A14'],,
19671364,Zitadellenweg Ecke Am Juliusturm,autobus,"52.5377797402122, 13.21728514752948",['A55'],,
19671365,"Zoo, Hardenbergplatz",autobus,"52.507121394467354, 13.33326398937747","['A55', 'A54']",,
19671366,Zoologischer Garten,s-bahn,"52.507222222222,13.3325","['KBS 100g', 'KBS 100k', 'KBS 100h']",Q111326238,
19671367,Zoologischer Garten,u-bahn,"52.5058669,13.3330236","['9', '1']",Q4024764,
19671368,Zossenerstr. Ecke Gneisenaustr.,autobus,"52.49161245114332, 13.394471712156816",['A28'],,
19671369,Zum Heckeshorn,autobus,"52.43307505069834, 13.164008736441371",['A51'],,
19671370,Zweibrückerstr. Ecke Falkenseerchaussee,autobus,"52.54673941543329, 13.188764801340437",['A63'],,
19671371,Zwickauerdamm Ecke Neuköllnerstr.,autobus,"52.42412190520111, 13.485431075141827",['A41'],,
19710,4. Ring,autobus,"52.42250630689789, 13.2869490566549",['A53'],,
19711,Aalemannufer,autobus,"52.573301564012375, 13.21256902162699",['A97'],,
19712,Adalbertstr.,autobus,"52.50548699996121, 13.42221404498021","['18', '16']",,
19713,Adamstr.,autobus,"52.521029117218866, 13.19780699419913",['A34'],,
19714,Adamstr. Ecke Földerichstr.,autobus,"52.52102086498055, 13.194032268450048",['A35'],,
19715,Adlershof,s-bahn,"52.434722222222,13.541388888889","['KBS 140', 'KBS 110', 'KBS 141', 'KBS 115']",Q323551,
19716,Afrikanischestr. (Friedrich-Ebert-Siedlung),u-bahn,"52.560027777778,13.334633333333",['6'],Q559239,
19717,Afrikanischestr. Ecke Seestr.,autobus,"52.54623694310499, 13.343930832086308",['A89'],,
19718,"Ahrensfeld, Kirche",autobus,"52.57532170199278, 13.576515606968998",['L/41'],,
19719,Akademie der Wissenschaften,autobus,"52.6361286884856, 13.501898618531815",['51/B'],,
197110,Alboinplatz,autobus,"52.46105995730699, 13.369787146273511",['A74'],,
197111,Alboinstr. Ecke Sachsenstr.,autobus,"52.46985636940087, 13.37221719273455",['A74'],,
197112,Albrechtstr.,autobus,"52.52326162787168, 13.383794910016247",['18'],"nan+nan, nan",
197113,Alexanderplatz,autobus,"52.52005246558073, 13.413957243449447","['57', '18', '16']",Q65548996+nan,
197114,Alexanderplatz,s-bahn,"52.521388888889,13.411944444444","['KBS 105', 'KBS 110', 'KBS 143', 'KBS 100', 'KBS 115']",Q111324700,
197115,Alexanderplatz,u-bahn,"52.5214,13.4119","['E', 'A']",Q17173458,
197116,"Alexanderplatz, Memhardstr.",tram,"52.5233439,13.4110773",['69'],Q65227406,
197117,Almutstr. Ecke Berlinerstr.,autobus,"52.61484859496036, 13.317090157101475",['A12'],,
197118,Alt-Buckow Ecke Buckowerdamm,autobus,"52.42365120067525, 13.436635949176258",['A78'],,
197119,Alt-Friedrichsfelde,autobus,"52.51072943298707, 13.504877027235766",['53'],,
197120,Alt-Friedrichsfelde Ecke Am Tierpark,tram,"52.50914093654053, 13.518129930582422",['69'],,
197121,Alt-Heiligensee,autobus,"52.60616921042186, 13.210646859320935",['A14E'],,
197122,Alt-Karow,autobus,"52.60931228539711, 13.481265848599735","['42', '31']",,
197123,Alt-Kladow,autobus,"52.454591413254434, 13.144488043956764",['A34'],,
197124,Alt-Kladow Ecke Kladowerdamm,autobus,"52.4534507839138, 13.143940237573299",['A35'],,
197125,"Alt-Lankwitz, Dorfaue",autobus,"52.43908382575332, 13.354417745001864",['A81'],,
197126,Alt-Lichtenrade Ecke Goethestr.,autobus,"52.404390044430414, 13.406152459156118",['A82'],,
197127,Alt-Mahlsdorf,tram,"52.5051992,13.6133347",['83'],Q66364530,
197128,Alt-Mariendorf,u-bahn,"52.4391,13.3877",['6'],Q262168,
197129,Alt-Mariendorf Ecke Am Heidefriedhof,autobus,"52.44081073153032, 13.391780012949221",['A81'],,
197130,Alt-Marienfelde Ecke Marienfelderallee,autobus,"52.4136021515511, 13.363298817592286","['A52', 'A32']",,
197131,Alt-Marienfelde Ecke Marienfelderallee,autobus,"52.41357787421618, 13.363330517921128",['A11'],,
197132,Alt-Marzahn,autobus,"52.542116682742, 13.563854841402105",['37'],,
197133,Alt-Moabit Ecke Gotzkowskystr.,autobus,"52.52377875537158, 13.329735095213607",['A90'],"nan, nan",
197134,Alt-Moabit Ecke Paulstr.,autobus,"52.5236531216349, 13.356947166921918",['A24'],,
197135,"Alt-Reinickendorf, Klemkestr. Ecke Kopenhagenerstr.",autobus,"52.574256376916765, 13.359170017495833",['A72'],,
197136,Alt-Schmöckwitz,tram,"52.3752767,13.649549",['86'],Q66459540,
197137,Alt-Stralau,autobus,"52.49250215076991, 13.477901745330643",['34'],,
197138,Alt-Tempelhof,u-bahn,"52.465952777778,13.385897222222",['6'],Q559212,
197139,Alt-Wittenau Ecke Eichborndamm,autobus,"52.59187977745068, 13.32645957736823","['A21', 'A15']",,
197140,Alt-Wittenau Ecke Oranienburgerstr.,autobus,"52.58969312574067, 13.334180930412149",['A62'],,
197141,Altglienicke,s-bahn,"52.4073,13.5588","['KBS 140', 'KBS 115']",Q4736651,
197142,"Altglienicke, Kirche",autobus,"52.421845729296805, 13.539407702079252",['23'],,
197143,"Altglienicke, Kirche",tram,"52.421845729296805, 13.539407702079252",['84'],,
197144,"Altglienicke, Schönefelderchaussee",autobus,"52.41855858218425, 13.537270832952125",['23'],,
197145,Am Falkenberg,tram,"52.41079970042163, 13.570452931545786",['84'],,
197146,Am Großen Wannsee Ecke Königsstr.,autobus,"52.4205011149842, 13.167199951771506",['A66'],,
197147,Am Großen Wannsee Ecke Königstr.,autobus,"52.420496581432594, 13.167192967572669",['A3'],,
197148,Am Kupfergraben,tram,"52.5194208,13.3953839","['22', '46', '71', '70']",Q65055027,
197149,Am Nordhafen,autobus,"52.53868315849872, 13.363248409190426",['A90'],,
197150,Am Pilz,autobus,"52.64251497264632, 13.300908054411988",['A15'],,
197151,Am Rosenhag,autobus,"52.52474356253909, 13.621775828105108",['44E'],,
197152,Am Steinberg,autobus,"52.55648144940878, 13.429306764151775",['45'],,
197153,Am Tierpark,autobus,"52.50960268197341, 13.518977597557999","['43', '35', '37', '8']",,
197154,Am Treptower Park Ecke Elsenstr.,tram,"52.4917648672198, 13.457703881892664",['87'],,
197155,Am Vierrutenberg,autobus,"52.613535544271876, 13.343827205969221",['A20'],,
197156,Amrumerstr. (Rudolf-Virchow-Krankenhaus),u-bahn,"52.5425,13.350277777778",['9'],Q557577,
197157,Amtsgericht,autobus,"52.50682617853116, 13.297391449613752","['A94', 'A66', 'A10', 'A21', 'A92']",,
197158,Anhalter Bahnhof,s-bahn,"52.503055555556,13.381944444444","['KBS 154', 'KBS 153', 'KBS 152']",Q111324573,
197159,Annenstr.,autobus,"52.50661086998676, 13.417803115980485","['18', '16']",,
197160,Antonplatz,tram,"52.5484803,13.4517416","['74', '70', '73', '72', '3', '75']",Q65548849,
197161,Argentinischeallee Ecke Matterhornstr.,autobus,"52.43687625139372, 13.231432320777976",['A53'],,
197162,Arkonaplatz,autobus,"52.53753415367688, 13.401767623579223",['16'],,
197163,Arnswalderplatz,tram,"52.5342216,13.4371245","['4', '13']",Q65707667,
197164,Aroserallee Ecke Lindauerallee,autobus,"52.57375413056441, 13.35199910931917","['A61', 'A14']",,
197165,Askanierring,autobus,"52.54583446317149, 13.19375616188106",['A34'],,
197166,Askanischerplatz,autobus,"52.50447796179715, 13.38228227112231",['A24'],,
197167,Askanischerplatz,autobus,"52.50447897041404, 13.382295467838158","['A29', 'A75']",,
197168,Attilaplatz,autobus,"52.45590179888225, 13.376512495751076","['A68', 'A96', 'A25']",,
197169,Attilastr. Ecke Gersdorferstr.,autobus,"52.44968867870124, 13.366818238390186",['A76'],,
197170,Augsburgerstr.,u-bahn,"52.500556,13.336389",['2'],Q667035,
197171,Bahnhof Friedrichstr. (Stadtbahn),u-bahn,"52.520111111111,13.388305555556",['6'],Q3753274,
197172,Bahnhof Lichtenberg,u-bahn,"52.510556,13.496389",['E'],Q3831986,
197173,Bahnhof Wedding,u-bahn,"52.5425,13.366111",['6'],Q4018733,
197174,Bahnhofstr. Ecke Lindenstr.,autobus,"52.45096281111, 13.572146868709519",['27'],,
197175,Bahnhofstr. Ecke Lindenstr.,tram,"52.4505094,13.572684","['87', '84']",Q66095701,
197176,Barnetstr. Ecke Halker Zeile,autobus,"52.394463314120856, 13.401552919137444",['A82'],,
197177,Baumschulenstr. Ecke Köpenicker Landstr.,tram,"52.46911904990173, 13.491364972283247",['95'],,
197178,Baumschulenweg,ferry,"52.471902047468866, 13.494764218354444",['291'],,
197179,Baumschulenweg,s-bahn,"52.4675,13.489722","['KBS 110', 'KBS 141', 'KBS 142', 'KBS 140', 'KBS 115']",Q324336,
197180,Bautzenerstr. Ecke Yorckstr.,autobus,"52.49265331044414, 13.370954942054576",['A19'],,
197181,Bayerischerplatz,u-bahn,"52.488333333333,13.340277777778","['4', '7']",Q668574,
197182,Bayreutherstr. Ecke Kurfürstenstr.,autobus,"52.50431823032154, 13.344357205819867",['A69'],,
197183,Beeskowdamm Ecke Teltowerdamm,autobus,"52.40897629863205, 13.26737851553465",['A1'],,
197184,Behring-Krankenhaus,autobus,"52.42410894567823, 13.251764544509987",['A10'],,
197185,Bellevue,s-bahn,"52.52,13.348055555556","['KBS 157', 'KBS 156']",Q374018,
197186,Belßstr. Ecke Malteserstr.,autobus,"52.42913175860308, 13.354643221492394","['A83', 'A32']",,
197187,Bergfelde (b Bln),s-bahn,"52.6702,13.3203",['KBS 140'],Q4891640,
197188,Bergstr. Ecke Torwaldsenstr.,autobus,"52.459125690917176, 13.347734087971094",['A83'],,
197189,Berkaerstr. Ecke Breitestr.,autobus,"52.47542198905493, 13.29028401578501",['A60'],,
197190,Berkaerstr. Ecke Teplitzerstr.,autobus,"52.48211582945816, 13.28117555753196",['A29'],,
197191,Berlinerstr.,u-bahn,"52.487222222222,13.330833333333","['7', '9']",Q637739,
197192,Berlinerstr. Ecke Suermondtstr.,tram,"52.54900402056681, 13.501740363652805",['70'],,
197193,Berlinerstr. Ecke Uhlandstr.,autobus,"52.48646943337342, 13.32251322728172",['A60'],,
197194,Berlinerstr. Ecke Unter den Eichen,autobus,"52.44190336030053, 13.282745145492171",['A10'],,
197195,Berlinickeplatz,autobus,"52.46607292094852, 13.378516406213421","['A96', 'A73']",,
197196,Berlinickestr.,autobus,"52.456112285980474, 13.323909362999927",['A33'],,
197197,Bernau (b Bln),s-bahn,"52.6763,13.5931",['KBS 141'],Q479789,
197198,Bernauerstr. Ecke Berlinerstr.,autobus,"52.57630801212322, 13.294727707293017",['A13'],,
197199,Bernauerstr. Ecke Gartenstr.,autobus,"52.53343779711892, 13.387504723908156",['A12'],,
1971100,Bernkastelerstr.,tram,"52.55700474140414, 13.467005851524313",['75'],,
1971101,Bersarinstr.,tram,"52.5259343,13.4462368",['74'],Q65553230,
1971102,Betriebsbhf. Rummelsburg,s-bahn,"52.4939,13.4978",['KBS 105'],Q829009,
1971103,Betriebsbhf. Schöneweide,s-bahn,"52.44676,13.52391","['KBS 140', 'KBS 110', 'KBS 141', 'KBS 115']",Q4526101,
1971104,Beusselstr.,s-bahn,"52.534444444444,13.329166666667","['KBS 150', 'KBS 158']",Q323219,
1971105,Beusselstr. Ecke Seestr.,autobus,"52.53817989911527, 13.326092760688702",['A89'],,
1971106,Bf.Karlshorst,tram,"52.481331,13.5254433",['17'],Q65952829,
1971107,Bf.Lichtenberg,tram,"52.511250083190305, 13.499453104242638",['17'],,
1971108,Bf.Schöneweide,tram,"52.45640818289644, 13.509916574756422",['17'],,
1971109,Bhf. Friedrichstr.,autobus,"52.5205606637086, 13.388231915342985","['59', '57', '18']",,
1971110,Bhf. Friedrichstr.,tram,"52.5192805,13.3884107","['22', '46', '70']",Q65095382,
1971111,"Bhf. Kaulsdorf, Bausdorfstr.",autobus,"52.513154384485595, 13.590937789889518",['49'],,
1971112,Bhf. Lichtenberg,autobus,"52.5112875601879, 13.499591119128855","['30', '37']",,
1971113,Bhf. Lichtenberg,tram,"52.5123603,13.4977547",['69'],Q66013733,
1971114,Bhf. Schönefeld,autobus,"52.38192403313463, 13.511545079208773",['36'],,
1971115,Bhf. Schöneweide,autobus,"52.45374952013775, 13.510200397684477","['26', '65', '47', '48']",,
1971116,Bhf. Schöneweide,tram,"52.45640818289644, 13.509916574756422","['85', '69', '95', '87', '21']",,
1971117,"Bhf. Zoo, Hardenbergplatz",autobus,"52.506961767508, 13.333080958799588",['A90'],,
1971118,Bhf.Karlshorst,tram,"52.481331,13.5254433",['19'],Q65952829,
1971119,Bhf.Lichtenberg,tram,"52.511250083190305, 13.499453104242638",['19'],,
1971120,Biesdorf,s-bahn,"52.5131,13.5554",['KBS 100'],Q4892357,
1971121,Birkbuschstr.,autobus,"52.449324076994074, 13.324073234408644",['A86'],,
1971122,Birkenstr.,u-bahn,"52.532222222222,13.341388888889",['9'],Q555998,
1971123,Birkenstr. Ecke Perlebergerstr.,autobus,"52.53079514810484, 13.347236521814704",['A16'],,
1971124,Birkenwerder,s-bahn,"52.6885,13.2888",['KBS 140'],Q2343634,
1971125,Bismarckplatz,autobus,"52.492064537089135, 13.28493897027407",['A29'],,
1971126,Bismarckstr.,autobus,"52.51151302872893, 13.305218972850954",['A89'],,
1971127,Bismarckstr. Ecke Albrechtstr.,autobus,"52.451041676452135, 13.337951596673708","['A32', 'A17']",,
1971128,Bismarckstr. Ecke Bergstr.,autobus,"52.45863794281251, 13.339298022918376","['A68', 'A81']",,
1971129,Bismarckstr. Ecke Feuerbachstr.,autobus,"52.46451202484802, 13.338933433636415",['A76'],,
1971130,Bismarckstr. Ecke Steglitzerdamm,autobus,"52.45103871422625, 13.337949524239141","['A33', 'A75']","nan, nan",
1971131,Bismarcktrasse Ecke Feuerbachstr.,autobus,"52.464518416712124, 13.338951404956155",['A2'],,
1971132,Björnsonstr.,tram,"52.5544232,13.4030585",['3'],Q65920495,
1971133,Blankenburg,autobus,"52.5814876422036, 13.445171400473535",['42'],,
1971134,Blankenburg,autobus,"52.591378021706056, 13.45353759854294",['31'],,
1971135,Blankenburg,s-bahn,"52.5915,13.4435","['KBS 141', 'KBS 142', 'KBS 140', 'KBS 143']",Q800469,
1971136,"Blankenfelde, Hauptstr.",autobus,"52.63002534735451, 13.38262328371393",['7'],,
1971137,Blaschkoallee,u-bahn,"52.451944444444,13.449444444444",['7'],Q666911,
