Unnamed: 0,line_id,year,line_name,type,start_stop,Length (time),east_west,Frequency,Length (km)
39,198240,1982,30,bus,U-Bhf. Rathaus Steglitz<> Lichtenrade Nahariyastrasse,37,West,20,
40,198241,1982,31,bus,"Buch, Hobrechtsfelder Chaussee<> Ostseestrasse",39,Ost,20,
41,198242,1982,31,bus,U-Bhf. Ruhleben<> Staaken Heidebergplan,28,West,10,
42,198243,1982,32,bus,Hans-Beimler-Strasse<> Otto-Grotewohl-Strasse,22,Ost,6,
43,198244,1982,32,bus,U-Bhf. Rathaus Steglitz<> Marienfelde Bahnstrasse,28,West,10,
44,198245,1982,33,bus,Grumbkowstrasse<> U-Bhf. Pankow,17,Ost,20,
45,198246,1982,33,bus,U-Bhf. Breitenbachplatz<> Mariendorf Rixdorfer Strasse Ecke Dirschelweg,29,West,10,
46,198247,1982,34,bus,U-Bhf. Marchlewskistrasse<> Alt-Stralau,17,Ost,15,
47,198248,1982,34,bus,"Spandau, Wasserwerk<> Glienicke Gutshof",50,West,20,
48,198249,1982,35,bus,"Biesdorf-Süd, Köpenicker Strasse<> S-Bhf. Nöldnerplatz",32,Ost,20,
49,198250,1982,35,bus,U-Bhf. Ruhleben<> Kladow Hottengrund,37,West,20,
50,198251,1982,36,bus,"S-Bhf. Grünau<> Schönefeld, Dorfstrasse",18,Ost,10,
51,198252,1982,361,bus,Flughafen Schönefeld<> Flughafen Schönefeld,9,Ost,20,
52,198253,1982,362,bus,Flughafen Schönefeld<> Flughafen Schönefeld,6,Ost,20,
53,198254,1982,37,bus,S-Bhf. Grünau<> Rudower Strasse,12,Ost,30,
54,198255,1982,38,bus,S-Bhf. Grünau<> Diepensee,25,Ost,60,
55,198256,1982,39,bus,"Wartenberg, Siedlung<> Gehrenseestrasse",14,Ost,20,
56,198257,1982,4,bus,"Neu-Westend, Brixplatz<> Neukölln, Teupitzer Strasse",64,West,10,
57,198258,1982,4,strassenbahn,Eberswalder Strasse<> S-Bhf. Warschauer Strasse,24,Ost,10,
58,198259,1982,40,bus,Robert-Koch-Platz<> Ostbahnhof,21,Ost,7,
59,198260,1982,41,bus,"Neu-Lindenberg<> Ahrensfelde, Kirche",39,Ost,30,
60,198261,1982,41,bus,Rudow Stadtgrenze<> U-Bhf. Hallesches Tor,58,West,12,
61,198262,1982,42,bus,"Buch, Zepernicker Strasse<> Ostseestrasse",30,Ost,12,
62,198263,1982,43,bus,S-Bhf. Marzahn<> S-Bhf. Nöldnerplatz,28,Ost,10,
63,198264,1982,44,bus,"Hönow, Nord<> S-Bhf. Mahlsdorf",16,Ost,60,
64,198265,1982,45,bus,"Wilhelmsruh, Schillerstrasse<> Schwarzelfenweg",38,Ost,6,
65,198266,1982,46,strassenbahn,Nordend<> Am Kupfergraben,48,Ost,15,
66,198267,1982,47,bus,"Treptow, Eichenstrasse<> Bhf. Schöneweide",30,Ost,15,
67,198268,1982,48,bus,"Hohenschönhausen, Chemie-Handel<> Dimitroffstrasse",23,Ost,10,
68,198269,1982,48,bus,Zehlendorf Fischerhüttenstrasse Ecke Potsdamer Strasse<> Tiergartenstrasse Philharmonie,46,West,12,
69,198270,1982,49,strassenbahn,"Bucholz, Hauptstrasse<> Hackescher Markt",39,Ost,15,
70,198271,1982,5,bus,"U-Bhf. Ruhleben<> Spandau, Nervenklinik",32,West,10,
71,198272,1982,50,bus,Rolandstrasse<> U-Bhf. Pankow,15,Ost,7,
72,198273,1982,50,bus,Grunewald Roseneck<> Schöneberg Mansteinstrasse,26,West,15,
73,198274,1982,51,bus,"Buch, Am Sandhaus<> Zepernick, Kirche",0,Ost,20,
74,198275,1982,51E,bus,"Buch, Am Sandhaus<> Akademie der Wissenschaften",0,Ost,10,
75,198276,1982,52,bus,Achtermannstrasse<> U-Bhf. Pankow,14,Ost,15,
76,198277,1982,52,bus,Rudow Stubenrauchstrasse<> Marienfelde Stadtrandsiedlung,35,West,7,
77,198278,1982,53,bus,"Hohenschönhausen, Degnerstrasse<> U-Bhf. Tierpark",39,Ost,10,
78,198279,1982,53,bus,Nikolassee Alemannenstrasse<> Lichterfelde Oberhofer Platz,40,West,15,
79,198280,1982,54,bus,Bhf. Lichtenberg<> Artur-Becker-Strasse,62,Ost,10,
80,198281,1982,54,bus,"Spandau Johannesstift<> Zoo, Hardenbergplatz",45,West,10,
81,198282,1982,55,bus,"Wilhelmsruh, Fontanestrasse<> Piesporter Strasse",33,Ost,7,
82,198283,1982,55,bus,Jakob-Kaiser-Platz<> Spandau Hakenfelde,33,West,15,
83,198284,1982,56,bus,Gehringstrasse<> S-Bhf. Storkower Strasse,28,Ost,6,
84,198285,1982,56,bus,U-Bhf. Ruhleben<> Spandau Hakenfelde,23,West,15,
85,198286,1982,57,bus,Artur-Becker-Strasse Ecke Michelangelostrasse<> Scharnhorststrasse,31,Ost,2,
86,198287,1982,57,bus,Rudower Ring (U-Bhf. Zwickauer Damm)<> Rudower Ring (U-Bhf. Zwickauer Damm),44,West,20,
87,198288,1982,59,bus,Stadion der Weltjugend<> Otto-Grotewohl-Strasse,15,Ost,10,
88,198289,1982,6,bus,"Wannsee, Kronprinzessinnenweg<> Glienicker Brücke",14,West,30,
89,198290,1982,60,bus,"S-Bhf. Kaulsdorf, Bausdorfstrasse<> S-Bhf. Kaulsdorf, Bausdorfstrasse",14,Ost,20,
90,198291,1982,60,bus,Wittenbergplatz<> U-Bhf. Oskar-Helene-Heim,40,West,15,
91,198292,1982,61,bus,"Schöneiche, Dorfaue<> Hessenwinkel",31,Ost,20,
92,198293,1982,61,bus,U-Bhf. Gesundbrunnen<> U-Bhf. Scharnweberstrasse,37,West,15,
93,198294,1982,62,bus,VEB Kombinat Auto Trans<> Springbornstrasse,13,Ost,7,
94,198295,1982,62,bus,"Wilhelmsruher Damm Märkisches Viertel<> Zoo, Hardenbergplatz",50,West,12,
95,198296,1982,63,bus,Spandau Waldkrankenhaus<> Spandau Seegefelder Weg,30,West,15,
96,198297,1982,63,strassenbahn,"Hohenschönhausen, Gartenstadt<> Stadion der Weltjugend",48,Ost,12,
97,198298,1982,64,bus,Krüllsstrasse<> Karl-Kunger-Strasse,18,Ost,15,
98,198299,1982,64,bus,Senftenberger Ring Märkisches Zentrum<> Bernauer Strasse Ecke Wollinger Strasse,48,West,15,
99,1982100,1982,65,bus,Krüllsstrasse<> Oberspree,26,Ost,20,
100,1982101,1982,65,bus,Wedding Seestrasse Ecke Müllerstrasse<> Neukölln Schulenburgpark,58,West,10,
101,1982102,1982,66,bus,Krüllsstrasse<> Springbornstrasse,27,Ost,20,
102,1982103,1982,66,bus,"Zoo, Hardenbergplatz<> Stölpchensee Glienicker Strasse",39,West,15,
103,1982104,1982,67,bus,S-Bhf. Treptower Park<> VEB Kombinat Auto Trans,26,Ost,20,
104,1982105,1982,68,bus,Kaulsdorfer Strasse<> Wendenschloßstrasse,15,Ost,10,
105,1982106,1982,68,bus,Dahlem Clayallee Ecke Königin-Luise-Strasse<> U-Bhf. Tempelhof,35,West,15,
106,1982107,1982,69,bus,Eichkamp Dauerwaldweg<> Reichstag,37,West,20,
107,1982108,1982,7,bus,"Glienicke, Kirche<> U-Bhf. Pankow",42,Ost,10,
108,1982109,1982,7,bus,"U-Bhf. Alt-Mariendorf<> Lichtenrade, Motzener Strasse Egestorffstrasse",15,West,15,
109,1982110,1982,70,bus,Wollankstrasse Ecke Kattegatstrasse<> Moabit Wiebestrasse,34,West,12,
110,1982111,1982,70,strassenbahn,Gehrenseestrasse<> Am Kupfergraben,49,Ost,15,
111,1982112,1982,71,strassenbahn,Heinersdorf<> Am Kupfergraben,37,Ost,15,
112,1982113,1982,72,bus,Wilhelmsruh Kopenhagener Strasse<> Gartenfeld,56,West,15,
113,1982114,1982,72,strassenbahn,Pasedagplatz<> Hackescher Markt,31,Ost,15,
114,1982115,1982,73,bus,"Zoo Hardenbergplatz<> Britz, Buschkrug",41,West,7,
115,1982116,1982,74,bus,Charlottenburg Königin-Elisabeth-Strasse<> Lindenhof,44,West,15,
116,1982117,1982,76,bus,U-Bhf. Walther-Schreiber-Platz<> Lichtenrade Blohmstrasse Ecke Wünsdorfer Strasse,42,West,7,
117,1982118,1982,76E,bus,U-Bhf. Alt-Mariendorf<> Lichtenrade Bahnhofstrasse,21,West,5,
118,1982119,1982,77,bus,Neukölln Britzer Allee<> Marienfelde Daimlerstrasse,32,West,20,
119,1982120,1982,78,bus,Arkonaplatz<> Schumannstrasse,31,Ost,10,
120,1982121,1982,78,bus,"U-Bhf. Alt-Mariendorf<> Buckow, Alt-Buckow",16,West,20,
121,1982122,1982,78E,bus,Arkonaplatz<> Adalbertstrasse,18,Ost,10,
122,1982123,1982,79,bus,Alexanderstrasse<> Otto-Grotewohl-Strasse,11,Ost,15,
123,1982124,1982,79,bus,U-Bhf. Alt-Mariendorf<> Lichtenrade Nahariyastrasse,24,West,20,
124,1982125,1982,8,bus,Mahlsdorfer Allee<> Bhf. Lichtenberg,36,Ost,7,
125,1982126,1982,8,bus,Flughafen Berlin-Tegel<> U-Bhf. Osloer Strasse,24,West,15,
126,1982127,1982,81,bus,U-Bhf. Friedrich-Wilhelm-Platz<> Mariendorf Dardanellenweg,39,West,7,
127,1982128,1982,82,bus,Blohmstrasse Ecke Wünsdorfer Strasse<> Blohmstrasse/Wünsdorfer Strasse,28,West,10,
128,1982129,1982,82,strassenbahn,Mahlsdorf-Süd<> S-Bhf. Ostkreuz,49,Ost,12,
129,1982130,1982,83,bus,"Nettelbeckplatz<> Lankwitz, Belßstrasse Ecke Preysingstrasse",51,West,12,
130,1982131,1982,83,strassenbahn,S-Bhf. Mahlsdorf<> Wendenschloß,42,Ost,15,
131,1982132,1982,84,bus,Lichterfelde Ringstrasse Ecke Weißwasserweg<> U-Bhf. Kurfürstenstrasse,36,West,12,
132,1982133,1982,84,strassenbahn,Wasserwerk<> Am Falkenberg,47,Ost,12,
133,1982134,1982,85,bus,Lichterfelde-Süd Holtheimer Weg<> Wittenbergplatz,48,West,10,
134,1982135,1982,86,bus,"Fehrbelliner Platz<> Lichterfelde, Celsiusstrasse",41,West,12,
135,1982136,1982,87,bus,U-Bhf. Richard-Wagner-Platz<> Pulsstrasse,10,West,20,
136,1982137,1982,88,bus,"U-Bhf. Rathaus Steglitz<> Lichterfelde, Augustaplatz",12,West,10,
137,1982138,1982,89,bus,Bornholmer Strasse<> U-Bhf. Mierendorffplatz,28,West,10,
138,1982139,1982,9,bus,John-Schehr-Strasse<> Otto-Grotewohl-Strasse,19,Ost,2,
139,1982140,1982,9,bus,Flughafen Berlin-Tegel<> Budapester Strasse,39,West,15,
140,1982141,1982,90,bus,"Zoo, Hardenbergplatz<> Bernauer Strasse Ecke Wolliner Strasse",39,West,20,
141,1982142,1982,91,bus,Buckow-Süd<> Hermannplatz,29,West,10,
142,1982143,1982,92,bus,S-Bhf. Marzahn<> S-Bhf. Biesdorf,17,Ost,10,
143,1982144,1982,92,bus,"Staaken Brunsbütteler Damm<> Zoo, Hardenbergplatz",47,West,10,
144,1982145,1982,92E,bus,S-Bhf. Biesdorf<> Wilhem-Griesinger-Krankenhaus,4,Ost,20,
145,1982146,1982,93,bus,Lindenhof<> U-Bhf. Lichtenberg,4,Ost,20,
146,1982147,1982,93,bus,U-Bhf. Alt-Mariendorf<> Britz-Süd Gutschmidtstrasse,13,West,20,
147,1982148,1982,94,bus,U-Bhf. Tierpark<> U-Bhf. Tierpark,13,Ost,20,
148,1982149,1982,95,bus,Greifswalder Strasse<> S-Bhf. Marzahn,34,Ost,20,
149,1982150,1982,95,bus,Sonnenallee Ecke Peter-Anders-Strasse<> U-Bhf. Hallesches Tor,26,West,12,
150,1982151,1982,96,bus,S-Bhf. Nöldnerplatz<> S-Bhf. Nöldnerplatz,29,Ost,15,
151,1982152,1982,96,bus,Platz der Luftbrücke<> Lichterfelde Lindenstrasse,34,West,12,
152,1982153,1982,97,bus,Heerstrasse/Stadtgrenze<> Hakenfelde Aalemannufer,38,West,20,
153,1982154,1982,99,bus,"Wedding, Gartenplatz<> Spandau Freudstrasse",75,West,12,
154,1982155,1982,E,bus,Wannsee Kronprinzessinenweg<> Drewitz,0,West,60,
155,1982156,1982,S-Bhf. Friedrichshagen <> Rüdersdorf,strassenbahn,S-Bhf. Friedrichshagen<> Alt-Rüdersdorf,42,Ost,20,
156,1982157,1982,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,strassenbahn,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,0,Ost,20,
157,1982158,1982,1,u-bahn,Schlesisches Tor<> Ruhleben,0,West,10,
158,1982159,1982,2,u-bahn,Wittenbergplatz<> Krumme Lanke,22,West,6,
159,1982160,1982,3,u-bahn,Wittenbergplatz<> Uhlandstrasse,2,West,10,
160,1982161,1982,4,u-bahn,Nollendorfplatz<> Innsbrucker Platz,6,West,5,
161,1982162,1982,6,u-bahn,Tegel<> Alt-Mariendorf,37,West,3,
162,1982163,1982,7,u-bahn,Rohrdamm<> Rudow,46,West,3,
163,1982164,1982,8,u-bahn,Osloer Strasse<> Leinestrasse,23,West,6,
164,1982165,1982,9,u-bahn,Osloer Strasse<> Rathaus Steglitz,22,West,3,
165,1982166,1982,152,s-bahn,Frohnau<> Lichtenrade,0,West,0,
166,1982167,1982,153,s-bahn,Heiligensee<> Lichterfelde Süd,0,West,0,
167,1982168,1982,156,s-bahn,Friedrichstrasse<> Wannsee,0,West,0,
168,1982169,1982,100,s-bahn,Friedrichstrasse<> Strausberg Nord,65,Ost,20,
169,1982170,1982,101,s-bahn,Warschauer Strasse<> Otto-Winzer-Str,21,Ost,20,
170,1982171,1982,105,s-bahn,Friedrichstrasse<> Erkner,45,Ost,20,
171,1982172,1982,110,s-bahn,Friedrichstrasse<> Königs Wusterhausen,51,Ost,20,
172,1982173,1982,115,s-bahn,Friedrichstrasse<> Schönefeld,39,Ost,20,
173,1982174,1982,140,s-bahn,Oranienburg<> Schönefeld,83,Ost,20,
174,1982175,1982,141,s-bahn,Bernau<> Zeuthen,73,Ost,20,
175,1982176,1982,142,s-bahn,Blankenburg<> Spindlersfeld,41,Ost,20,
176,1982177,1982,143,s-bahn,Buch<> Alexanderplatz,40,Ost,20,
177,1982178,1982,143,s-bahn,Buch<> Schöneweide,47,Ost,20,
178,1982179,1982,A,u-bahn,Panko (Vinetastrasse)<> Thälmannplatz,19,Ost,2,
179,1982180,1982,E,u-bahn,Tierpark<> Alexanderplatz,18,Ost,4,
0,19841,1984,1,bus,"Moabit, Waldstrasse Ecke Turmstrasse<> Lichterfelde, Lindenstrasse",66,West,10,
1,19842,1984,10 SEV,bus,"Marzahn, Betriebshof<> Franz-Stenzer-Strasse",9,Ost,60,
2,19843,1984,10,bus,"Haselhorster Damm<> Zehlendorf-Süd, Sachtlebenstrasse Ecke Lupsteiner Weg",67,West,12,
3,19844,1984,11,bus,Dahlem Waldfriedhof<> Alt-Marienfelde,35,West,15,
4,19845,1984,11,strassenbahn,Elisabethstrasse<> Pflugstrasse,56,Ost,10,
5,19846,1984,12,bus,"Wedding, Bernauer Strasse<> Maximiliankorso Ecke Hainbuchenstrasse",61,West,15,
6,19847,1984,12,strassenbahn,"Marzahn, Henneckestrasse<> Scharnweberstrasse",35,Ost,20,
7,19848,1984,13,bus,Alt-Heiligensee<> Spandau Weinmeisterhornweg,66,West,12,
8,19849,1984,13,strassenbahn,Eberswalder Strasse<> Hönower Wiesenweg,40,Ost,10,
9,198410,1984,14,bus,U-Bhf. Osloer Strasse<> Alt-Heiligensee,60,West,15,
10,198411,1984,14,strassenbahn,"Marzahn, Henneckestrasse<> Dimitroffstrasse",31,Ost,20,
11,198412,1984,14E,bus,Alt-Heiligensee<> Falkenplatz,9,West,30,
12,198413,1984,15,bus,Wittenauer Strasse Märkisches Viertel<> Frohnau Invalidensiedlung,58,West,20,
13,198414,1984,15,strassenbahn,Bhf. Berlin-Lichtenberg<> Dimitroffstrasse,21,Ost,20,
14,198415,1984,16,bus,Reinickendorf Klemkestrasse/Sommerstrasse<> Breitenbachplatz,63,West,15,
15,198416,1984,17,bus,S-Bhf. Grunewald<> Lichterfelde Celsiusstrasse,57,West,12,
16,198417,1984,17,strassenbahn,Besarinstrasse<> Haeckelstrasse,56,Ost,12,
17,198418,1984,18,bus,U-Bhf. Oskar-Helene-Heim<> Steinstücken,34,West,20,
18,198419,1984,18,strassenbahn,Henneckestrasse<> Pflugstrasse,58,Ost,20,
19,198420,1984,18E,strassenbahn,Henneckestrasse<> Dimitroffstrasse,34,Ost,10,
20,198421,1984,19,bus,Grunewald Roseneck<> Platz der Luftbrücke,44,West,10,
21,198422,1984,19,strassenbahn,"Köpenick, Krankenhaus<> Dimitroffstrasse",65,Ost,20,
22,198423,1984,2,bus,"U-Bhf. Friedrich-Wilhelm-Platz<> Marienfelde, Waldsassener Strasse",36,West,7,
23,198424,1984,20,bus,Tegelort<> Lübars Alt-Lübars,41,West,15,
24,198425,1984,20,strassenbahn,Bhf. Lichtenberg<> Hackerscher Markt,50,Ost,20,
25,198426,1984,21,bus,Quickborner Strasse Märkisches Viertel<> Fehrbelliner Platz,63,West,20,
26,198427,1984,21,strassenbahn,"Eberswalder Strasse<> Köpenick, Krankenhaus",71,Ost,20,
27,198428,1984,22,bus,U-Bhf. Osloer Strasse<> Waidmannslust Titiseestrasse,37,West,15,
28,198429,1984,22,strassenbahn,"Rosenthal, Quickborner Strasse<> Am Kupfergraben",50,Ost,15,
29,198430,1984,22E,bus,"U-Bhf. Holzhauser Strasse<> Wittenau, Kirche",11,West,15,
30,198431,1984,23,bus,Falkenhöhe<> Rudower Chaussee,28,Ost,20,
31,198432,1984,23,bus,S-Bhf. Tiergarten<> Saatwinkler Damm Mäkeritzwiesen,46,West,15,
32,198433,1984,24,bus,Moabit Wiebestrasse<> Platz der Luftbrücke,43,West,15,
33,198434,1984,24,strassenbahn,Bernkasteler Strasse<> Wöhlertstrasse,36,Ost,12,
34,198435,1984,25,bus,Britz-Süd<> U-Bhf. Friedrich-Wilhelm-Platz,39,West,15,
35,198436,1984,25,strassenbahn,Sterndamm<> Rahnsdorf,47,Ost,20,
36,198437,1984,26,strassenbahn,"Sterndamm<> Köpenick, Krankenhaus",26,Ost,20,
37,198438,1984,27,bus,S-Bhf. Kaulsdorf<> Alt-Müggelheim,41,Ost,10,
38,198439,1984,28,bus,U-Bhf. Tempelhof<> Schlesische Strasse Ecke Heckmannufer,44,West,15,
39,198440,1984,28,strassenbahn,Pasedagplatz<> Hackescher Markt,27,Ost,14,
40,198441,1984,29,strassenbahn,"Weißensee, Kniprodeallee<> Scharnweberstrasse",22,Ost,20,
41,198442,1984,3,bus,"Düppel-Süd<> Wannsee, Heckeshorn",45,West,15,
42,198443,1984,3,strassenbahn,Björnsonstrasse<> S-Bhf. Warschauer Strasse,43,Ost,10,
43,198444,1984,30,bus,Robert-Koch-Platz<> Ostbahnhof,67,Ost,7,
44,198445,1984,31,bus,"Buch, Hobrechtsfelder Chaussee<> Ostseestrasse",38,Ost,20,
45,198446,1984,32,bus,Hans-Beimler-Strasse<> Otto-Grotewohl-Strasse,25,Ost,6,
46,198447,1984,32,bus,U-Bhf. Rathaus Steglitz<> Marienfelde Daimlerstrasse,22,West,20,
47,198448,1984,33,bus,Grumbkowstrasse<> U-Bhf. Pankow,17,Ost,20,
48,198449,1984,33,bus,U-Bhf. Breitenbachplatz<> Mariendorf Rixdorfer Strasse Ecke Dirschelweg,29,West,10,
49,198450,1984,34,bus,U-Bhf. Marchlewskistrasse<> Alt-Stralau,17,Ost,15,
50,198451,1984,34,bus,"Spandau, Wasserwerk<> Glienicke Gutshof",50,West,20,
51,198452,1984,34E,bus,Alt-Gatow<> Habichtswald,8,West,60,
52,198453,1984,35,bus,"Biesdorf-Süd, Köpenicker Strasse<> S-Bhf. Nöldnerplatz",32,Ost,20,
53,198454,1984,35,bus,U-Bhf. Ruhleben<> Kladow Hottengrund,37,West,20,
54,198455,1984,35E,bus,"Kladow<> Hottengrund, Altenheim",7,West,25,
55,198456,1984,36,bus,"S-Bhf. Grünau<> Schönefeld, Dorfstrasse",18,Ost,10,
56,198457,1984,361,bus,Flughafen Schönefeld<> Flughafen Schönefeld,9,Ost,20,
57,198458,1984,362,bus,Flughafen Schönefeld<> Flughafen Schönefeld,6,Ost,20,
58,198459,1984,37,bus,S-Bhf. Grünau<> Rudower Strasse,12,Ost,30,
59,198460,1984,38,bus,S-Bhf. Grünau<> Diepensee,25,Ost,60,
60,198461,1984,39,bus,"Wartenberg, Siedlung<> Degnerstrasse",21,Ost,20,
61,198462,1984,4,bus,"Neu-Westend, Brixplatz<> Neukölln, Teupitzer Strasse",64,West,10,
62,198463,1984,4,strassenbahn,Eberswalder Strasse<> S-Bhf. Warschauer Strasse,25,Ost,10,
63,198464,1984,40,bus,Robert-Koch-Platz<> Ostbahnhof,20,Ost,8,
64,198465,1984,41,bus,"Neu-Lindenberg<> Ahrensfelde, Lindenberger Strasse",39,Ost,30,
65,198466,1984,41,bus,Rudow Stadtgrenze<> U-Bhf. Hallesches Tor,58,West,12,
66,198467,1984,42,bus,"Buch, Zepernicker Strasse<> Ostseestrasse",30,Ost,12,
67,198468,1984,43,bus,S-Bhf. Marzahn<> S-Bhf. Nöldnerplatz,29,Ost,10,
68,198469,1984,44,bus,"Hönow, Dorf<> S-Bhf. Mahlsdorf",16,Ost,60,
69,198470,1984,45,bus,"Wilhelmsruh, Schillerstrasse<> Schwarzelfenweg",38,Ost,12,
70,198471,1984,46,strassenbahn,Nordend<> Am Kupfergraben,48,Ost,10,
71,198472,1984,47,bus,"Treptow, Eichenstrasse<> S-Bhf. Oberspree",38,Ost,15,
72,198473,1984,48,bus,Marzahner Strasse<> S-Bhf. Friedrichsfelde Ost,15,Ost,12,
73,198474,1984,48,bus,Zehlendorf Fischerhüttenstrasse Ecke Potsdamer Strasse<> Tiergartenstrasse Philharmonie,46,West,12,
74,198475,1984,49,strassenbahn,"Bucholz, Hauptstrasse<> Hackescher Markt",39,Ost,15,
75,198476,1984,5,bus,"U-Bhf. Ruhleben<> Spandau, Nervenklinik",32,West,10,
76,198477,1984,50,bus,Rolandstrasse<> U-Bhf. Pankow,18,Ost,7,
77,198478,1984,50,bus,Grunewald Roseneck<> Schöneberg Barbarossaplatz,23,West,15,
78,198479,1984,51,bus,"Buch, Am Sandhaus<> Zepernick, Kirche",0,Ost,20,
79,198480,1984,51E,bus,"Buch, Am Sandhaus<> Akademie der Wissenschaften",0,Ost,10,
80,198481,1984,52,bus,Achtermannstrasse<> U-Bhf. Pankow,14,Ost,15,
81,198482,1984,52,bus,Rudow Stubenrauchstrasse<> Marienfelde Stadtrandsiedlung,35,West,12,
82,198483,1984,53,bus,Degnerstrasse<> U-Bhf. Tierpark,38,Ost,10,
83,198484,1984,53,bus,S-Bhf. Nikolassee<> Lichterfelde Oberhofer Platz,40,West,15,
84,198485,1984,54,bus,S-Bhf. Marzahn<> Bhf. Lichtenberg,31,Ost,10,
85,198486,1984,54,bus,"Spandau Johannesstift<> Zoo, Hardenbergplatz",45,West,10,
86,198487,1984,55,bus,Fontanestrasse<> Piesporter Strasse,33,Ost,7,
87,198488,1984,55,bus,Jakob-Kaiser-Platz<> Spandau Hakenfelde,33,West,15,
88,198489,1984,56,bus,Gehringstrasse<> S-Bhf. Storkower Strasse,42,Ost,12,
89,198490,1984,56,bus,U-Bhf. Ruhleben<> Spandau Hakenfelde,23,West,20,
90,198491,1984,56E,bus,Gehringstrasse<> S-Bhf. Storkower Strasse,28,Ost,12,
91,198492,1984,57/E,bus,Michelangelostrasse<> Scharnhorststrasse,31,Ost,2,
92,198493,1984,57,bus,Rudower Ring (U-Bhf. Zwickauer Damm)<> Rudower Ring (U-Bhf. Zwickauer Damm),44,West,20,
93,198494,1984,59,bus,Stadion der Weltjugend<> Otto-Grotewohl-Strasse,15,Ost,10,
94,198495,1984,6,bus,S-Bhf. Wannsee<> Glienicker Brücke,14,West,30,
95,198496,1984,60,bus,S-Bhf. Kaulsdorf<> S-Bhf. Kaulsdorf,14,Ost,20,
96,198497,1984,60,bus,Wittenbergplatz<> U-Bhf. Oskar-Helene-Heim,40,West,15,
97,198498,1984,61,bus,"Schöneiche, Dorfaue<> Hessenwinkel",31,Ost,20,
98,198499,1984,61,bus,U-Bhf./S-Bhf. Gesundbrunnen<> Otisstrasse Ecke Wittestrasse,45,West,15,
99,1984100,1984,62,bus,VEB Kombinat Auto Trans<> Springbornstrasse,13,Ost,7,
100,1984101,1984,62,bus,"Wilhelmsruher Damm Märkisches Viertel<> Zoo, Hardenbergplatz",50,West,12,
101,1984102,1984,63,bus,Spandau Waldkrankenhaus<> Staaken Heidebergplan,29,West,15,
102,1984103,1984,63,strassenbahn,Gehrenseestrasse<> Stadion der Weltjugend,42,Ost,10,
103,1984104,1984,64,bus,Krüllsstrasse<> Karl-Kunger-Strasse,19,Ost,15,
104,1984105,1984,64,bus,Senftenberger Ring Märkisches Zentrum<> Bernauer Strasse Ecke Wollinger Strasse,48,West,15,
105,1984106,1984,65,bus,Krüllsstrasse<> Oberspree,26,Ost,20,
106,1984107,1984,65,bus,Wedding Seestrasse Ecke Müllerstrasse<> Sonnenalle Ecke Peter-Anders-Strasse,0,West,12,
107,1984108,1984,66,bus,Krüllsstrasse<> Springbornstrasse,27,Ost,20,
108,1984109,1984,67,bus,S-Bhf. Treptower Park<> VEB Kombinat Auto Trans,26,Ost,20,
109,1984110,1984,68,bus,Kaulsdorfer Strasse<> Müggelschlößchenweg,16,Ost,10,
110,1984111,1984,68,bus,Dahlem Clayallee Ecke Königin-Luise-Strasse<> U-Bhf. Tempelhof,35,West,15,
111,1984112,1984,69,bus,Kaulsdorfer Strasse<> Müggelschlößchenweg,14,Ost,20,
112,1984113,1984,69,bus,Eichkamp Dauerwaldweg<> Reichstag,37,West,20,
113,1984114,1984,7,bus,"Glienicke, Leninstrasse<> U-Bhf. Pankow",42,Ost,20,
114,1984115,1984,7,bus,"U-Bhf. Alt-Mariendorf<> Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse",18,West,10,
115,1984116,1984,70,bus,Wollankstrasse Ecke Kattegatstrasse<> Moabit Wiebestrasse,34,West,12,
116,1984117,1984,70,strassenbahn,Gehrenseestrasse<> Am Kupfergraben,49,Ost,15,
117,1984118,1984,71,strassenbahn,Heinersdorf<> Am Kupfergraben,37,Ost,15,
118,1984119,1984,72,bus,Wilhelmsruh Kopenhagener Strasse<> Gartenfeld,56,West,15,
119,1984120,1984,72,strassenbahn,Pasedagplatz<> Oranienburger Tor,35,Ost,15,
120,1984121,1984,73,bus,"Zoo Hardenbergplatz<> Britz, Buschkrug",41,West,7,
121,1984122,1984,74,bus,Charlottenburg Königin-Elisabeth-Strasse<> Lindenhof,44,West,15,
122,1984123,1984,75,bus,Steglitzer Damm Ecke Munsterdamm<> Hermannplatz,54,West,10,
123,1984124,1984,76,bus,U-Bhf. Walther-Schreiber-Platz<> Lichtenrade Blohmstrasse Ecke Wünsdorfer Strasse,42,West,7,
124,1984125,1984,77,bus,Neukölln Britzer Allee<> Marienfelde Daimlerstrasse,32,West,20,
125,1984126,1984,78,bus,Arkonaplatz<> Schumannstrasse,32,Ost,10,
126,1984127,1984,78,bus,U-Bhf. Alt-Mariendorf<> Lichtenrade Nahariyastrasse,19,West,20,
127,1984128,1984,78E,bus,Arkonaplatz<> Adalbertstrasse,18,Ost,10,
128,1984129,1984,79,bus,Alexanderstrasse<> Otto-Grotewohl-Strasse,12,Ost,20,
129,1984130,1984,79,bus,Marienfelde Waldsassener Strasse<> S-Bhf. Lichtenrade,48,West,15,
130,1984131,1984,8,bus,Mahlsdorfer Allee<> Bhf. Lichtenberg,36,Ost,7,
